Customer ID,First Name,Last Name,Phone Number,Email,Age,Gender,Marital Status,Income,CIBIL Score,Account Number,Employment Status,Number of Dependents
CUST10660,Venkatesh,Rao,6221072724,venkateshrao85@gmail.com,59,Female,Single,"21,05,000",619,772581291454,Unemployed,0
CUST10661,Venkatesh,Babu,8501583371,venkateshbabu34@gmail.com,48,Female,Married,"11,19,000",304,396659719218,Student,3
CUST10662,Ravi,Goud,9453680381,ravigoud72@gmail.com,42,Female,Married,"18,23,000",579,796267022598,Retired,1
CUST10663,Divya,Naidu,9485918658,divyanaidu31@gmail.com,57,Male,Single,"20,84,000",740,920300321743,Self-Employed,1
CUST10664,Teja,Yadav,7505600231,tejayadav57@gmail.com,56,Female,Single,"21,97,000",454,209270409783,Employed,4
CUST10665,Venkatesh,Patel,8870164532,venkateshpatel21@gmail.com,56,Male,Single,"9,87,000",593,468044961836,Retired,2
CUST10666,Sita,Kumar,6236828672,sitakumar11@gmail.com,54,Female,Married,"27,57,000",603,609364649667,Student,0
CUST10667,Mounika,Naidu,8348178009,mounikanaidu58@gmail.com,51,Male,Single,"2,60,000",327,930318396714,Unemployed,0
CUST10668,Ravi,Reddy,6948071930,ravireddy97@gmail.com,31,Female,Single,"19,42,000",757,584779712153,Retired,0
CUST10669,Rajesh,Sharma,9978972623,rajeshsharma9@gmail.com,45,Female,Single,"27,08,000",637,244474442577,Unemployed,1
CUST10670,Lakshmi,Babu,7349193526,lakshmibabu39@gmail.com,24,Female,Single,"15,47,000",550,239865510269,Unemployed,3
CUST10671,Ravi,Naidu,6925579714,ravinaidu59@gmail.com,25,Male,Single,"3,05,000",665,389578279195,Retired,2
CUST10672,Venkatesh,Yadav,8047956207,venkateshyadav81@gmail.com,27,Female,Single,"27,06,000",861,102387239634,Student,3
CUST10673,Rajesh,Sharma,6762913827,rajeshsharma19@gmail.com,50,Male,Single,"29,07,000",553,256071117896,Employed,3
CUST10674,Rajesh,Dasari,7905657285,rajeshdasari84@gmail.com,48,Male,Married,"20,23,000",780,551403034847,Self-Employed,1
CUST10675,Lakshmi,Sharma,6133533246,lakshmisharma52@gmail.com,28,Male,Single,"23,01,000",795,812599161746,Employed,3
CUST10676,Sita,Dasari,7873861995,sitadasari28@gmail.com,41,Male,Married,"2,02,000",667,644464796809,Unemployed,4
CUST10677,Sita,Naidu,7639011786,sitanaidu18@gmail.com,42,Male,Married,"23,07,000",664,452435026949,Self-Employed,1
CUST10678,Teja,Kumar,6120235925,tejakumar15@gmail.com,54,Female,Married,"25,54,000",730,158031553961,Self-Employed,2
CUST10679,Sita,Naidu,7208038568,sitanaidu30@gmail.com,25,Male,Single,"2,51,000",799,148966919156,Retired,0
CUST10680,Anusha,Kumar,9587195638,anushakumar59@gmail.com,45,Female,Married,"20,45,000",574,635520657768,Unemployed,3
CUST10681,Mounika,Patel,6568295816,mounikapatel10@gmail.com,54,Female,Single,"10,45,000",703,970018535727,Self-Employed,4
CUST10682,Kiran,Naidu,7561154972,kirannaidu11@gmail.com,54,Male,Married,"25,97,000",613,704980011527,Unemployed,3
CUST10683,Sita,Naidu,6049098625,sitanaidu15@gmail.com,37,Male,Married,"12,78,000",307,508461273028,Self-Employed,2
CUST10684,Kiran,Dasari,9636221535,kirandasari27@gmail.com,58,Male,Single,"11,79,000",733,774770577628,Self-Employed,2
CUST10685,Ravi,Yadav,8182817740,raviyadav65@gmail.com,46,Female,Married,"24,94,000",887,953278669945,Retired,0
CUST10686,Kiran,Rao,6289154967,kiranrao11@gmail.com,59,Female,Married,"20,45,000",560,860487342433,Self-Employed,0
CUST10687,Rajesh,Patel,6750605200,rajeshpatel22@gmail.com,35,Female,Married,"8,90,000",671,673039854917,Unemployed,3
CUST10688,Sita,Rao,7330846210,sitarao76@gmail.com,22,Male,Married,"15,97,000",879,865845086444,Self-Employed,3
CUST10689,Ravi,Dasari,7410227493,ravidasari63@gmail.com,30,Male,Single,"12,62,000",821,920110726880,Retired,4
CUST10690,Kiran,Babu,9026711915,kiranbabu13@gmail.com,55,Female,Married,"17,85,000",469,620140380857,Self-Employed,3
CUST10691,Venkatesh,Reddy,9101189464,venkateshreddy85@gmail.com,58,Male,Single,"26,14,000",559,395589151660,Retired,3
CUST10692,Lakshmi,Dasari,7447341250,lakshmidasari34@gmail.com,23,Female,Married,"13,64,000",457,594791043013,Unemployed,4
CUST10693,Lakshmi,Sharma,8575470125,lakshmisharma69@gmail.com,59,Female,Single,"26,73,000",826,428257062902,Employed,3
CUST10694,Divya,Yadav,6413094004,divyayadav7@gmail.com,29,Female,Married,"26,76,000",401,296847809355,Employed,3
CUST10695,Kiran,Rao,9056726229,kiranrao51@gmail.com,47,Female,Single,"27,02,000",827,487223908563,Employed,0
CUST10696,Mounika,Goud,6237643584,mounikagoud21@gmail.com,40,Male,Single,"3,92,000",798,629708367107,Employed,1
CUST10697,Sita,Reddy,6395674879,sitareddy66@gmail.com,53,Male,Single,"5,11,000",445,589091597142,Self-Employed,2
CUST10698,Anusha,Patel,9788309120,anushapatel96@gmail.com,41,Female,Married,"30,74,000",756,654852259303,Retired,2
CUST10699,Venkatesh,Naidu,7538743453,venkateshnaidu22@gmail.com,52,Female,Single,"21,10,000",696,173854539091,Student,3
CUST10700,Mounika,Kumar,7913139914,mounikakumar20@gmail.com,38,Female,Single,"25,13,000",754,588630572710,Self-Employed,3
CUST10701,Divya,Kumar,6927662224,divyakumar91@gmail.com,41,Male,Married,"12,45,000",338,203810288924,Unemployed,4
CUST10702,Divya,Reddy,6262023279,divyareddy67@gmail.com,23,Female,Married,"19,18,000",833,261268986872,Employed,1
CUST10703,Kiran,Rao,7204481308,kiranrao33@gmail.com,46,Female,Single,"11,04,000",702,447486130489,Unemployed,3
CUST10704,Kiran,Naidu,7004383260,kirannaidu7@gmail.com,30,Male,Single,"24,93,000",754,743150621544,Employed,0
CUST10705,Kiran,Naidu,9222647302,kirannaidu56@gmail.com,58,Female,Married,"13,15,000",733,373706394880,Student,0
CUST10706,Sita,Rao,6967429023,sitarao17@gmail.com,21,Male,Married,"10,10,000",655,403032428078,Unemployed,3
CUST10707,Lakshmi,Kumar,7766759898,lakshmikumar19@gmail.com,24,Female,Single,"13,88,000",702,874228314674,Student,0
CUST10708,Teja,Yadav,9859279335,tejayadav35@gmail.com,47,Female,Single,"6,92,000",367,894663746291,Self-Employed,3
CUST10709,Ravi,Naidu,6501043960,ravinaidu19@gmail.com,22,Male,Single,"15,80,000",717,579328597321,Retired,3
CUST10710,Divya,Dasari,7942471769,divyadasari21@gmail.com,40,Female,Single,"24,09,000",824,305939494200,Employed,1
CUST10711,Kiran,Sharma,6449620061,kiransharma94@gmail.com,46,Male,Single,"24,08,000",722,460193598196,Retired,3
CUST10712,Ravi,Naidu,8245618028,ravinaidu97@gmail.com,55,Female,Married,"20,33,000",680,582480536244,Student,2
CUST10713,Sita,Goud,6316680149,sitagoud68@gmail.com,32,Male,Married,"12,61,000",704,480509059541,Student,3
CUST10714,Venkatesh,Kumar,7838212189,venkateshkumar68@gmail.com,38,Female,Single,"16,77,000",775,689524247132,Self-Employed,1
CUST10715,Kiran,Patel,9629304666,kiranpatel33@gmail.com,49,Female,Married,"22,02,000",430,194036623273,Student,4
CUST10716,Teja,Reddy,9215495738,tejareddy25@gmail.com,28,Female,Single,"26,68,000",659,703322249001,Retired,0
CUST10717,Rajesh,Patel,9869769043,rajeshpatel69@gmail.com,26,Male,Married,"30,35,000",700,901329385494,Unemployed,0
CUST10718,Lakshmi,Yadav,6586661896,lakshmiyadav79@gmail.com,39,Female,Married,"15,19,000",724,624993350014,Retired,3
CUST10719,Sita,Yadav,7001271094,sitayadav70@gmail.com,30,Female,Single,"29,33,000",565,396324944422,Retired,1
CUST10720,Sita,Kumar,9167509048,sitakumar50@gmail.com,30,Male,Married,"12,46,000",796,787448144270,Employed,3
CUST10721,Kiran,Babu,6831585906,kiranbabu18@gmail.com,51,Male,Married,"8,41,000",641,509445436192,Student,4
CUST10722,Kiran,Yadav,9705748097,kiranyadav91@gmail.com,39,Female,Married,"16,86,000",856,772426957692,Unemployed,2
CUST10723,Venkatesh,Sharma,9264158591,venkateshsharma19@gmail.com,28,Male,Married,"27,19,000",576,487936677476,Student,4
CUST10724,Ravi,Kumar,8390461591,ravikumar26@gmail.com,45,Male,Married,"20,25,000",397,566328720247,Unemployed,1
CUST10725,Venkatesh,Yadav,6808960871,venkateshyadav2@gmail.com,39,Male,Married,"24,88,000",730,691062352815,Self-Employed,3
CUST10726,Venkatesh,Patel,7340883580,venkateshpatel50@gmail.com,21,Female,Married,"29,50,000",721,835610990933,Student,1
CUST10727,Divya,Goud,9364244086,divyagoud39@gmail.com,40,Female,Single,"19,64,000",389,116768691037,Employed,0
CUST10728,Rajesh,Sharma,7335820345,rajeshsharma50@gmail.com,52,Female,Single,"27,12,000",746,663502500390,Self-Employed,3
CUST10729,Venkatesh,Reddy,6213468316,venkateshreddy64@gmail.com,36,Male,Married,"15,72,000",792,857139517545,Employed,2
CUST10730,Lakshmi,Patel,7363494690,lakshmipatel44@gmail.com,55,Female,Single,"13,01,000",416,374146333871,Retired,4
CUST10731,Teja,Sharma,7970312539,tejasharma21@gmail.com,47,Female,Married,"7,56,000",740,768068121531,Unemployed,1
CUST10732,Venkatesh,Reddy,8371712489,venkateshreddy68@gmail.com,52,Female,Single,"11,48,000",600,694253499480,Unemployed,3
CUST10733,Sita,Kumar,6501432757,sitakumar83@gmail.com,40,Female,Single,"12,79,000",713,822532172258,Retired,4
CUST10734,Lakshmi,Reddy,7555992532,lakshmireddy98@gmail.com,23,Female,Married,"24,44,000",476,997909871347,Unemployed,2
CUST10735,Ravi,Goud,8514449732,ravigoud33@gmail.com,55,Male,Single,"10,48,000",604,889400804357,Unemployed,3
CUST10736,Sita,Dasari,6041847197,sitadasari61@gmail.com,29,Male,Married,"18,57,000",771,656369370721,Self-Employed,2
CUST10737,Rajesh,Sharma,7315198386,rajeshsharma10@gmail.com,42,Female,Married,"5,41,000",842,298943308064,Employed,0
CUST10738,Lakshmi,Naidu,7353201140,lakshminaidu35@gmail.com,40,Male,Married,"2,07,000",589,566955697879,Unemployed,2
CUST10739,Sita,Sharma,8180944954,sitasharma25@gmail.com,58,Male,Single,"7,07,000",700,413910293514,Unemployed,0
CUST10740,Kiran,Babu,6309314771,kiranbabu65@gmail.com,38,Male,Single,"24,66,000",658,860644622941,Self-Employed,4
CUST10741,Lakshmi,Yadav,6924431583,lakshmiyadav46@gmail.com,52,Female,Single,"2,13,000",680,697157341128,Student,1
CUST10742,Mounika,Rao,6645201870,mounikarao20@gmail.com,60,Female,Single,"4,81,000",713,854103094609,Unemployed,3
CUST10743,Sita,Sharma,9352582204,sitasharma65@gmail.com,48,Male,Single,"14,73,000",537,463468319222,Unemployed,2
CUST10744,Kiran,Yadav,7782720065,kiranyadav95@gmail.com,56,Female,Married,"20,56,000",717,816657138795,Retired,1
CUST10745,Kiran,Babu,7588893758,kiranbabu99@gmail.com,42,Male,Single,"2,18,000",846,683056992606,Employed,4
CUST10746,Ravi,Reddy,9603616664,ravireddy13@gmail.com,53,Female,Married,"16,77,000",482,152298775790,Self-Employed,3
CUST10747,Mounika,Sharma,7388678149,mounikasharma3@gmail.com,35,Male,Single,"16,72,000",600,439474408300,Unemployed,1
CUST10748,Kiran,Rao,9808258518,kiranrao75@gmail.com,52,Male,Single,"22,17,000",826,296993315594,Employed,4
CUST10749,Teja,Kumar,6203663967,tejakumar30@gmail.com,47,Male,Single,"8,71,000",758,116815934232,Self-Employed,4
CUST10750,Venkatesh,Patel,6685805240,venkateshpatel49@gmail.com,25,Female,Married,"30,23,000",542,967786832228,Retired,0
CUST10751,Lakshmi,Goud,8195674497,lakshmigoud82@gmail.com,39,Female,Married,"24,53,000",527,298162694532,Unemployed,4
CUST10752,Anusha,Patel,7990953010,anushapatel9@gmail.com,45,Female,Single,"22,34,000",848,172679206280,Employed,4
CUST10753,Rajesh,Yadav,7143547979,rajeshyadav32@gmail.com,45,Female,Single,"25,00,000",836,853874250876,Employed,0
CUST10754,Lakshmi,Kumar,6896786019,lakshmikumar91@gmail.com,21,Male,Married,"10,10,000",625,856542241376,Unemployed,2
CUST10755,Sita,Dasari,7818165531,sitadasari65@gmail.com,33,Male,Single,"18,61,000",752,760617657294,Employed,4
CUST10756,Divya,Dasari,9660825470,divyadasari83@gmail.com,38,Female,Single,"12,22,000",692,680934398052,Unemployed,4
CUST10757,Mounika,Babu,6870094199,mounikababu40@gmail.com,52,Female,Married,"22,95,000",565,433018849660,Employed,1
CUST10758,Teja,Naidu,8039423031,tejanaidu10@gmail.com,36,Female,Single,"29,23,000",605,843129559692,Unemployed,3
CUST10759,Sita,Kumar,6041314901,sitakumar20@gmail.com,34,Female,Single,"19,06,000",706,297749362788,Student,3
CUST10760,Venkatesh,Rao,7496157003,venkateshrao22@gmail.com,50,Female,Single,"23,00,000",503,217289374851,Employed,0
CUST10761,Mounika,Yadav,6538377150,mounikayadav51@gmail.com,34,Female,Married,"12,52,000",753,666036598306,Employed,4
CUST10762,Lakshmi,Sharma,7762287003,lakshmisharma9@gmail.com,43,Female,Single,"2,68,000",714,724792967875,Self-Employed,4
CUST10763,Venkatesh,Babu,7744986597,venkateshbabu74@gmail.com,24,Male,Married,"3,60,000",784,979952497813,Self-Employed,1
CUST10764,Lakshmi,Goud,6330871335,lakshmigoud56@gmail.com,40,Female,Single,"11,65,000",665,191242203763,Student,1
CUST10765,Ravi,Patel,8264012340,ravipatel37@gmail.com,60,Female,Married,"17,50,000",401,149197756291,Retired,4
CUST10766,Mounika,Babu,8907573678,mounikababu56@gmail.com,56,Female,Single,"20,57,000",893,339226058028,Self-Employed,0
CUST10767,Kiran,Patel,8410450926,kiranpatel74@gmail.com,28,Male,Married,"30,34,000",899,719251123279,Retired,1
CUST10768,Divya,Reddy,6638627748,divyareddy25@gmail.com,57,Male,Married,"19,35,000",743,159002903264,Retired,3
CUST10769,Kiran,Naidu,7623907733,kirannaidu55@gmail.com,44,Female,Married,"21,86,000",693,884042290564,Student,3
CUST10770,Mounika,Babu,6645537573,mounikababu28@gmail.com,59,Male,Married,"29,78,000",730,428552208770,Student,1
CUST10771,Kiran,Reddy,8277896868,kiranreddy37@gmail.com,41,Male,Married,"19,01,000",573,873383401734,Employed,3
CUST10772,Anusha,Babu,7306016588,anushababu52@gmail.com,25,Female,Single,"25,11,000",709,774604945499,Retired,1
CUST10773,Sita,Reddy,6953714798,sitareddy84@gmail.com,41,Female,Married,"20,93,000",700,104423467955,Unemployed,0
CUST10774,Lakshmi,Goud,7519839093,lakshmigoud99@gmail.com,35,Female,Single,"8,99,000",673,262135092947,Student,0
CUST10775,Rajesh,Patel,6056907820,rajeshpatel17@gmail.com,40,Male,Single,"21,89,000",419,475964261889,Employed,4
CUST10776,Mounika,Patel,7581789140,mounikapatel89@gmail.com,44,Male,Married,"8,35,000",497,542454520194,Student,1
CUST10777,Teja,Dasari,9863416275,tejadasari48@gmail.com,34,Female,Single,"17,52,000",664,113907808852,Student,2
CUST10778,Anusha,Sharma,7547441594,anushasharma60@gmail.com,56,Female,Married,"21,37,000",413,381859574073,Unemployed,4
CUST10779,Kiran,Naidu,6388363446,kirannaidu7@gmail.com,25,Male,Single,"20,79,000",826,575051655383,Employed,2
CUST10780,Anusha,Naidu,9807016843,anushanaidu63@gmail.com,27,Female,Married,"23,39,000",316,970753140382,Retired,1
CUST10781,Divya,Kumar,6152065795,divyakumar6@gmail.com,35,Male,Single,"23,23,000",703,332555943510,Unemployed,4
CUST10782,Venkatesh,Naidu,6162389066,venkateshnaidu24@gmail.com,41,Male,Married,"12,68,000",670,224651732065,Unemployed,0
CUST10783,Venkatesh,Dasari,6673746750,venkateshdasari90@gmail.com,45,Male,Single,"9,61,000",688,772872562483,Unemployed,1
CUST10784,Divya,Kumar,8965457572,divyakumar99@gmail.com,53,Male,Single,"14,20,000",629,420832246750,Unemployed,3
CUST10785,Rajesh,Dasari,8185302458,rajeshdasari71@gmail.com,25,Male,Single,"18,47,000",329,396643502653,Employed,2
CUST10786,Mounika,Sharma,7000269174,mounikasharma12@gmail.com,55,Female,Single,"12,70,000",814,709989942071,Student,1
CUST10787,Kiran,Kumar,8401125186,kirankumar44@gmail.com,39,Male,Married,"3,96,000",715,703151827510,Student,1
CUST10788,Lakshmi,Naidu,8728715659,lakshminaidu35@gmail.com,28,Male,Married,"13,21,000",776,293699470170,Self-Employed,1
CUST10789,Divya,Dasari,8487412839,divyadasari74@gmail.com,26,Female,Single,"25,38,000",305,656442648295,Student,1
CUST10790,Rajesh,Patel,8212290185,rajeshpatel6@gmail.com,45,Male,Single,"16,55,000",710,327673851955,Unemployed,2
CUST10791,Venkatesh,Babu,9956443687,venkateshbabu22@gmail.com,29,Female,Single,"7,03,000",847,670345674981,Employed,2
CUST10792,Divya,Sharma,6293835596,divyasharma91@gmail.com,43,Male,Married,"10,20,000",674,705407422492,Retired,2
CUST10793,Mounika,Babu,9391370537,mounikababu22@gmail.com,32,Female,Single,"22,36,000",829,862923647526,Employed,4
CUST10794,Venkatesh,Sharma,8868477322,venkateshsharma71@gmail.com,54,Female,Single,"15,47,000",716,659570487650,Student,0
CUST10795,Divya,Reddy,6238069317,divyareddy58@gmail.com,45,Female,Single,"11,72,000",803,334334013447,Unemployed,3
CUST10796,Divya,Dasari,9539446966,divyadasari50@gmail.com,57,Female,Married,"21,75,000",359,414176327612,Unemployed,2
CUST10797,Venkatesh,Patel,7270486005,venkateshpatel96@gmail.com,59,Female,Single,"26,95,000",681,756092320011,Student,2
CUST10798,Ravi,Patel,6113942191,ravipatel31@gmail.com,45,Female,Married,"27,07,000",468,161560739672,Self-Employed,1
CUST10799,Ravi,Goud,9342873776,ravigoud97@gmail.com,50,Female,Married,"26,72,000",792,108524604720,Employed,2
CUST10800,Lakshmi,Patel,9266236333,lakshmipatel50@gmail.com,46,Male,Married,"30,42,000",601,304881325453,Unemployed,0
CUST10801,Rajesh,Naidu,9834603984,rajeshnaidu16@gmail.com,27,Female,Single,"8,18,000",770,760908760731,Self-Employed,0
CUST10802,Sita,Sharma,7006479713,sitasharma89@gmail.com,41,Female,Married,"16,30,000",707,287232542832,Student,2
CUST10803,Anusha,Reddy,6698309205,anushareddy77@gmail.com,35,Female,Single,"25,80,000",384,793231523133,Retired,1
CUST10804,Anusha,Yadav,7821304362,anushayadav66@gmail.com,26,Male,Married,"23,90,000",682,781569503342,Student,0
CUST10805,Rajesh,Dasari,9772446290,rajeshdasari92@gmail.com,48,Female,Married,"12,12,000",488,264038050393,Student,4
CUST10806,Ravi,Yadav,6697098380,raviyadav79@gmail.com,36,Female,Single,"24,52,000",654,304987912282,Retired,1
CUST10807,Mounika,Yadav,9590931201,mounikayadav49@gmail.com,31,Female,Married,"23,39,000",684,613372238526,Student,3
CUST10808,Divya,Sharma,8337518112,divyasharma26@gmail.com,50,Female,Married,"28,84,000",617,148145372717,Self-Employed,0
CUST10809,Mounika,Goud,6932938937,mounikagoud77@gmail.com,31,Female,Married,"2,61,000",524,701980010732,Employed,3
CUST10810,Divya,Naidu,8752407954,divyanaidu60@gmail.com,42,Female,Single,"11,13,000",751,237873927989,Self-Employed,3
CUST10811,Venkatesh,Dasari,6782434611,venkateshdasari61@gmail.com,60,Female,Married,"23,12,000",735,832128017249,Student,4
CUST10812,Ravi,Rao,7499210285,ravirao23@gmail.com,50,Female,Single,"25,21,000",849,109952418553,Student,4
CUST10813,Mounika,Babu,9518972482,mounikababu100@gmail.com,55,Female,Married,"6,67,000",821,677319644612,Employed,1
CUST10814,Divya,Sharma,8442788063,divyasharma48@gmail.com,59,Female,Single,"10,05,000",412,144807282214,Student,4
CUST10815,Ravi,Sharma,8953093322,ravisharma32@gmail.com,36,Male,Married,"20,83,000",475,711677259323,Retired,2
CUST10816,Teja,Yadav,6857831696,tejayadav67@gmail.com,58,Male,Married,"9,28,000",676,436756446441,Student,0
CUST10817,Venkatesh,Naidu,8989833647,venkateshnaidu24@gmail.com,30,Female,Single,"28,59,000",708,364400353979,Retired,4
CUST10818,Sita,Reddy,7754773860,sitareddy1@gmail.com,23,Male,Single,"16,23,000",678,553442484110,Student,2
CUST10819,Venkatesh,Kumar,8281332096,venkateshkumar60@gmail.com,23,Male,Single,"28,25,000",788,567437573824,Retired,0
CUST10820,Rajesh,Goud,6864933196,rajeshgoud51@gmail.com,32,Female,Single,"6,21,000",407,160333570392,Student,4
CUST10821,Sita,Reddy,9075893388,sitareddy66@gmail.com,60,Female,Single,"28,79,000",804,738474962796,Retired,1
CUST10822,Kiran,Dasari,6337945166,kirandasari90@gmail.com,59,Female,Married,"21,96,000",774,776874849767,Self-Employed,1
CUST10823,Kiran,Sharma,9521365162,kiransharma41@gmail.com,29,Female,Single,"22,42,000",785,762326126144,Employed,4
CUST10824,Rajesh,Rao,6152375991,rajeshrao89@gmail.com,48,Male,Single,"29,96,000",714,896856993757,Student,3
CUST10825,Venkatesh,Yadav,6090305911,venkateshyadav15@gmail.com,21,Female,Married,"4,30,000",770,729467475524,Employed,2
CUST10826,Divya,Goud,6869396347,divyagoud26@gmail.com,41,Male,Married,"2,87,000",734,523760198239,Retired,4
CUST10827,Kiran,Naidu,9988459693,kirannaidu68@gmail.com,51,Female,Single,"18,04,000",679,617468395124,Retired,1
CUST10828,Rajesh,Rao,6624843029,rajeshrao22@gmail.com,50,Female,Single,"30,00,000",317,608227886234,Unemployed,0
CUST10829,Anusha,Kumar,9664369108,anushakumar57@gmail.com,33,Female,Married,"30,13,000",635,992952706926,Unemployed,3
CUST10830,Ravi,Rao,7944264616,ravirao63@gmail.com,52,Female,Married,"9,25,000",762,101531707980,Employed,2
CUST10831,Teja,Reddy,6390808250,tejareddy43@gmail.com,51,Male,Single,"19,91,000",669,216902186246,Student,3
CUST10832,Rajesh,Rao,7367148481,rajeshrao5@gmail.com,37,Female,Married,"29,46,000",887,768220637034,Unemployed,2
CUST10833,Divya,Rao,7536863743,divyarao49@gmail.com,33,Female,Single,"3,79,000",735,261244066109,Retired,1
CUST10834,Venkatesh,Patel,8861453172,venkateshpatel45@gmail.com,50,Female,Single,"13,50,000",847,355781438111,Unemployed,2
CUST10835,Mounika,Rao,9544969678,mounikarao31@gmail.com,44,Female,Single,"17,86,000",693,518387990485,Unemployed,1
CUST10836,Kiran,Naidu,9327465539,kirannaidu21@gmail.com,49,Male,Single,"14,59,000",825,107535534186,Employed,4
CUST10837,Anusha,Dasari,6272609305,anushadasari84@gmail.com,53,Male,Married,"17,59,000",408,905065603678,Student,0
CUST10838,Ravi,Goud,6116819653,ravigoud25@gmail.com,21,Male,Single,"20,53,000",671,607558743515,Unemployed,0
CUST10839,Teja,Goud,9442964643,tejagoud48@gmail.com,44,Male,Married,"11,68,000",805,731366157305,Employed,1
CUST10840,Divya,Kumar,6826522842,divyakumar18@gmail.com,38,Male,Single,"10,03,000",525,557792860788,Student,4
CUST10841,Anusha,Kumar,7650766124,anushakumar16@gmail.com,58,Female,Single,"28,81,000",698,664436937820,Student,0
CUST10842,Venkatesh,Reddy,6985737089,venkateshreddy19@gmail.com,51,Male,Single,"10,37,000",679,401308711657,Retired,3
CUST10843,Teja,Yadav,9174512438,tejayadav81@gmail.com,27,Female,Married,"21,52,000",687,369566123139,Student,3
CUST10844,Teja,Naidu,7136618486,tejanaidu55@gmail.com,58,Male,Single,"14,39,000",708,218415169588,Self-Employed,2
CUST10845,Mounika,Yadav,9023602446,mounikayadav83@gmail.com,40,Male,Single,"14,44,000",841,518279751023,Employed,4
CUST10846,Venkatesh,Goud,8681037488,venkateshgoud35@gmail.com,48,Male,Married,"15,86,000",791,495507490716,Self-Employed,0
CUST10847,Sita,Yadav,6984005444,sitayadav4@gmail.com,43,Male,Single,"19,60,000",760,857526700922,Self-Employed,0
CUST10848,Venkatesh,Sharma,8786438528,venkateshsharma82@gmail.com,21,Female,Married,"20,35,000",309,134702916014,Retired,4
CUST10849,Ravi,Yadav,6273953547,raviyadav23@gmail.com,29,Male,Married,"16,89,000",303,542307065228,Self-Employed,4
CUST10850,Kiran,Sharma,6155772415,kiransharma44@gmail.com,35,Female,Married,"16,43,000",867,868619500792,Student,1
CUST10851,Ravi,Goud,7584363092,ravigoud27@gmail.com,27,Female,Married,"7,16,000",728,149824447865,Employed,4
CUST10852,Kiran,Kumar,6056819108,kirankumar49@gmail.com,22,Male,Married,"11,60,000",824,862368430325,Employed,3
CUST10853,Venkatesh,Rao,9052757199,venkateshrao52@gmail.com,43,Female,Married,"19,03,000",798,800014982773,Self-Employed,3
CUST10854,Ravi,Patel,7615771537,ravipatel29@gmail.com,30,Female,Married,"26,93,000",862,172661708089,Employed,1
CUST10855,Kiran,Patel,6145903732,kiranpatel31@gmail.com,40,Male,Married,"21,55,000",763,416079488262,Self-Employed,0
CUST10856,Teja,Patel,9672172919,tejapatel77@gmail.com,59,Female,Married,"16,71,000",850,316941205453,Employed,4
CUST10857,Teja,Dasari,7576053527,tejadasari70@gmail.com,40,Female,Single,"14,14,000",720,780557607709,Self-Employed,2
CUST10858,Rajesh,Yadav,7963054847,rajeshyadav96@gmail.com,42,Male,Married,"12,88,000",710,974156803101,Unemployed,0
CUST10859,Divya,Sharma,6052083083,divyasharma89@gmail.com,35,Female,Married,"12,94,000",710,686448901567,Employed,3
CUST10860,Kiran,Dasari,6948270680,kirandasari23@gmail.com,23,Male,Married,"18,27,000",424,585780797489,Unemployed,0
CUST10861,Teja,Patel,9783542502,tejapatel86@gmail.com,45,Female,Married,"20,60,000",561,931243262396,Retired,3
CUST10862,Kiran,Naidu,6966348262,kirannaidu92@gmail.com,44,Male,Single,"19,33,000",848,654239584062,Employed,3
CUST10863,Rajesh,Kumar,7324868742,rajeshkumar97@gmail.com,27,Female,Single,"23,74,000",501,232280391453,Retired,3
CUST10864,Lakshmi,Yadav,7416850970,lakshmiyadav10@gmail.com,54,Female,Married,"22,80,000",669,853666986033,Retired,3
CUST10865,Kiran,Rao,9937171046,kiranrao93@gmail.com,49,Male,Married,"19,79,000",703,282664593117,Unemployed,1
CUST10866,Teja,Patel,7454508942,tejapatel19@gmail.com,40,Female,Married,"2,73,000",496,302609151224,Unemployed,4
CUST10867,Mounika,Dasari,7847499005,mounikadasari76@gmail.com,57,Female,Single,"14,72,000",751,157238769426,Employed,1
CUST10868,Divya,Babu,9665408833,divyababu54@gmail.com,59,Male,Married,"9,03,000",561,944397937935,Self-Employed,2
CUST10869,Kiran,Dasari,7929354483,kirandasari10@gmail.com,36,Female,Single,"17,03,000",727,903271127408,Student,2
CUST10870,Kiran,Goud,6240312474,kirangoud17@gmail.com,51,Female,Married,"7,39,000",755,612281835352,Employed,2
CUST10871,Anusha,Kumar,7875172290,anushakumar26@gmail.com,54,Female,Single,"14,36,000",727,158535868413,Retired,0
CUST10872,Anusha,Yadav,6639485240,anushayadav46@gmail.com,23,Male,Single,"3,44,000",823,199377747150,Unemployed,2
CUST10873,Rajesh,Sharma,7522966643,rajeshsharma97@gmail.com,27,Female,Single,"7,08,000",559,560036388173,Retired,4
CUST10874,Teja,Reddy,6770765940,tejareddy4@gmail.com,35,Female,Single,"14,81,000",749,551310826700,Retired,0
CUST10875,Venkatesh,Reddy,6999540591,venkateshreddy9@gmail.com,38,Female,Married,"2,01,000",769,747469966548,Employed,3
CUST10876,Ravi,Kumar,6751374859,ravikumar9@gmail.com,37,Female,Single,"15,62,000",476,775718682113,Student,4
CUST10877,Sita,Patel,6000596828,sitapatel14@gmail.com,45,Female,Married,"3,35,000",842,495673981294,Employed,3
CUST10878,Anusha,Yadav,6387275976,anushayadav32@gmail.com,49,Female,Single,"14,89,000",683,382103105554,Student,3
